
Data Report
2020-01-27 17:54:45
Station, 1, Y16462

TIME,WS (m/s),WD (Deg),AT (C),RH (%),BP (mbar),RN (mm),Comp (Deg),GUST (m/s),SIGMA (Deg),BV (V  ),Solar (W/m2),STAT
2020-01-01 08:10:00,00001.1,00095.8,+0020.2,00087.3,00901.6,0000.00,0000094,00003.1,00024.6,0014.84,0000000,00000
2020-01-01 08:15:00,00001.4,00095.9,+0020.6,00085.9,00901.7,0000.00,0000094,00008.5,00018.5,0014.84,0000000,00000
2020-01-01 08:20:00,00022.0,00174.0,+0020.8,00084.5,00901.8,0000.00,0000094,00024.1,00001.9,0014.84,0000000,00000
2020-01-01 08:25:00,00005.5,00110.1,+0020.6,00084.4,00902.0,0000.00,0000094,00022.4,00034.6,0014.84,0000000,00000
2020-01-01 08:30:00,00001.9,00093.1,+0020.6,00084.7,00902.1,0000.00,0000094,00003.6,00019.8,0014.84,0000000,00000
2020-01-01 08:35:00,00001.9,00092.3,+0020.9,00084.0,00902.2,0000.00,0000094,00004.1,00016.7,0014.84,0000000,00000
2020-01-01 08:40:00,00012.5,00052.7,+0021.3,00082.6,00902.2,0000.00,0000094,00022.9,00055.8,0014.84,0000000,00000
2020-01-01 08:45:00,00021.6,00038.2,+0021.2,00082.5,00902.2,0000.00,0000094,00022.9,00001.8,0014.84,0000000,00000
2020-01-01 08:50:00,00021.8,00011.6,+0021.1,00082.4,00902.2,0000.00,0000094,00023.6,00002.7,0014.84,0000000,00000
2020-01-01 08:55:00,00022.0,00020.0,+0021.0,00082.9,00902.3,0000.00,0000094,00023.3,00002.4,0014.84,0000000,00000
2020-01-01 09:00:00,00021.8,00015.7,+0020.9,00083.0,00902.4,0000.00,0000094,00023.4,00002.5,0014.84,0000000,00000
2020-01-01 09:05:00,00021.9,00058.7,+0020.9,00083.1,00902.5,0000.00,0000094,00023.9,00002.2,0014.84,0000000,00000
2020-01-01 09:10:00,00021.8,00013.0,+0020.9,00083.5,00902.5,0000.00,0000094,00023.4,00002.5,0014.84,0000000,00000
2020-01-01 09:15:00,00021.6,00018.3,+0020.8,00083.7,00902.6,0000.00,0000094,00022.9,00002.5,0014.84,0000000,00000
2020-01-01 09:20:00,00021.9,00038.8,+0021.0,00084.0,00902.7,0000.00,0000094,00023.5,00001.5,0014.84,0000000,00000
2020-01-01 09:25:00,00021.7,00006.9,+0020.9,00083.6,00902.7,0000.00,0000094,00023.1,00008.4,0014.84,0000000,00000
2020-01-01 09:30:00,00021.8,00042.1,+0021.0,00083.6,00902.7,0000.00,0000094,00024.0,00002.3,0014.84,0000000,00000
2020-01-01 09:35:00,00021.7,00004.8,+0020.8,00083.1,00902.8,0000.00,0000094,00023.3,00002.3,0014.84,0000000,00000
2020-01-01 09:40:00,00021.9,00020.5,+0020.8,00084.0,00902.8,0000.00,0000094,00023.2,00001.8,0014.84,0000000,00000
2020-01-01 09:45:00,00021.8,00068.4,+0021.1,00083.9,00902.9,0000.00,0000094,00022.6,00001.7,0014.84,0000000,00000
2020-01-01 09:50:00,00021.8,00030.4,+0021.1,00082.7,00902.9,0000.00,0000094,00023.8,00002.0,0014.84,0000000,00000
2020-01-01 09:55:00,00021.9,00018.5,+0021.0,00083.0,00903.0,0000.00,0000094,00023.0,00001.6,0014.84,0000000,00000
2020-01-01 10:00:00,00021.7,00010.4,+0021.0,00083.0,00903.0,0000.00,0000094,00023.3,00001.9,0014.84,0000000,00000
2020-01-01 10:05:00,00021.6,00030.7,+0021.2,00083.0,00902.9,0000.00,0000094,00023.0,00001.7,0014.84,0000000,00000
2020-01-01 10:10:00,00021.8,00019.2,+0021.5,00082.5,00902.9,0000.00,0000094,00022.7,00002.1,0014.84,0000000,00000
2020-01-01 10:15:00,00021.4,00027.7,+0021.8,00081.6,00902.8,0000.00,0000094,00022.6,00002.1,0014.84,0000000,00000
2020-01-01 10:20:00,00021.3,00022.6,+0021.8,00080.9,00902.8,0000.00,0000094,00023.0,00002.4,0014.84,0000000,00000
2020-01-01 10:25:00,00022.0,00148.2,+0021.9,00080.8,00902.8,0000.00,0000094,00024.5,00052.4,0014.84,0000000,00000
2020-01-01 10:30:00,00022.6,00173.6,+0022.0,00079.9,00902.7,0000.00,0000094,00024.7,00002.2,0014.84,0000000,00000
2020-01-01 10:35:00,00022.7,00174.1,+0022.7,00078.7,00902.7,0000.00,0000094,00024.3,00001.9,0014.84,0000000,00000
2020-01-01 10:40:00,00021.7,00093.3,+0023.1,00077.1,00902.6,0000.00,0000094,00023.6,00040.1,0014.84,0000000,00000
2020-01-01 10:45:00,00021.6,00032.9,+0023.6,00074.6,00902.5,0000.00,0000094,00023.1,00002.5,0014.84,0000000,00000
2020-01-01 10:50:00,00021.5,00015.6,+0023.4,00074.4,00902.4,0000.00,0000094,00022.6,00001.6,0014.84,0000000,00000
2020-01-01 10:55:00,00021.6,00039.9,+0023.5,00074.1,00902.4,0000.00,0000094,00022.7,00002.3,0014.84,0000000,00000
2020-01-01 11:00:00,00021.8,00047.1,+0023.7,00073.6,00902.3,0000.00,0000094,00023.3,00001.7,0014.84,0000000,00000
2020-01-01 11:05:00,00021.5,00015.4,+0023.3,00073.3,00902.3,0000.00,0000094,00023.3,00002.2,0014.84,0000000,00000
2020-01-01 11:10:00,00021.9,00075.3,+0023.1,00074.6,00902.3,0000.00,0000094,00022.9,00002.5,0014.84,0000000,00000
2020-01-01 11:15:00,00021.7,00006.8,+0023.3,00074.0,00902.3,0000.00,0000094,00023.1,00002.0,0014.84,0000000,00000
2020-01-01 11:20:00,00022.0,00070.0,+0023.3,00073.5,00902.3,0000.00,0000094,00023.6,00002.1,0014.84,0000000,00000
2020-01-01 11:25:00,00021.2,00021.3,+0023.1,00073.4,00902.3,0000.00,0000094,00022.5,00002.5,0014.84,0000000,00000
2020-01-01 11:30:00,00021.2,00076.0,+0023.0,00074.1,00902.3,0000.00,0000094,00022.8,00002.7,0014.84,0000000,00000
2020-01-01 11:35:00,00021.6,00029.7,+0022.9,00074.6,00902.3,0000.00,0000094,00023.2,00002.7,0014.84,0000000,00000
2020-01-01 11:40:00,00021.7,00103.6,+0022.6,00076.4,00902.3,0000.00,0000094,00023.0,00081.4,0014.84,0000000,00000
2020-01-01 11:45:00,00021.8,00174.3,+0022.7,00077.0,00902.2,0000.00,0000094,00022.9,00001.9,0014.84,0000000,00000
2020-01-01 11:50:00,00022.3,00174.7,+0022.8,00076.4,00902.2,0000.00,0000094,00023.9,00001.5,0014.84,0000000,00000
2020-01-01 11:55:00,00021.8,00173.3,+0022.7,00076.2,00902.1,0000.00,0000094,00022.8,00002.0,0014.84,0000000,00000
2020-01-01 12:00:00,00022.0,00175.1,+0022.8,00077.1,00902.0,0000.00,0000094,00023.1,00001.6,0014.84,0000000,00000
2020-01-01 12:05:00,00022.2,00173.8,+0022.8,00076.3,00902.0,0000.00,0000094,00024.5,00001.9,0014.84,0000000,00000
2020-01-01 12:10:00,00022.6,00174.4,+0022.6,00076.2,00902.0,0000.00,0000094,00024.3,00001.8,0014.84,0000000,00000
2020-01-01 12:15:00,00022.0,00175.1,+0022.7,00076.8,00902.0,0000.00,0000094,00023.4,00001.4,0014.84,0000000,00000
2020-01-01 12:20:00,00022.4,00174.6,+0022.7,00076.2,00902.0,0000.00,0000094,00024.1,00001.9,0014.84,0000000,00000
2020-01-01 12:25:00,00005.6,00122.4,+0022.7,00075.9,00901.9,0000.00,0000094,00022.9,00033.0,0014.84,0000000,00000
2020-01-01 12:30:00,00001.4,00091.9,+0022.8,00076.4,00901.7,0000.00,0000094,00004.0,00027.0,0014.84,0000000,00000
2020-01-01 12:35:00,00001.4,00109.7,+0022.9,00075.6,00901.5,0000.00,0000094,00003.4,00025.9,0014.84,0000000,00000
2020-01-01 12:40:00,00001.4,00108.3,+0023.0,00075.4,00901.5,0000.00,0000094,00003.2,00029.0,0014.84,0000000,00000
2020-01-01 12:45:00,00000.8,00143.5,+0023.3,00074.8,00901.4,0000.00,0000094,00001.8,00050.4,0014.84,0000000,00000
2020-01-01 12:50:00,00020.3,00180.9,+0024.1,00072.2,00901.3,0000.00,0000094,00023.8,00032.9,0014.84,0000000,00000
2020-01-01 12:55:00,00022.3,00175.6,+0024.2,00071.6,00901.2,0000.00,0000094,00023.6,00001.8,0014.84,0000000,00000
2020-01-01 13:00:00,00022.2,00224.9,+0024.5,00070.1,00901.1,0000.00,0000094,00024.0,00090.4,0014.84,0000000,00000
2020-01-01 13:05:00,00021.2,00342.9,+0025.2,00067.9,00901.1,0000.00,0000094,00022.3,00001.0,0014.84,0000000,00000
2020-01-01 13:10:00,00021.7,00294.9,+0024.9,00066.9,00900.9,0000.00,0000094,00022.8,00001.5,0014.84,0000000,00000
2020-01-01 13:15:00,00021.8,00154.7,+0025.0,00066.7,00900.8,0000.00,0000094,00022.7,00002.8,0014.84,0000000,00000
2020-01-01 13:20:00,00021.5,00264.4,+0025.1,00066.4,00900.7,0000.00,0000094,00022.7,00001.6,0014.84,0000000,00000
2020-01-01 13:25:00,00021.6,00096.2,+0025.0,00066.9,00900.6,0000.00,0000094,00022.5,00002.4,0014.84,0000000,00000
2020-01-01 13:30:00,00021.4,00099.8,+0024.6,00066.0,00900.4,0000.00,0000094,00022.2,00002.3,0014.84,0000000,00000
2020-01-01 13:35:00,00021.6,00065.0,+0024.6,00067.5,00900.4,0000.00,0000094,00022.8,00001.6,0014.84,0000000,00000
2020-01-01 13:40:00,00021.6,00114.4,+0024.4,00068.0,00900.3,0000.00,0000094,00022.5,00002.8,0014.84,0000000,00000
2020-01-01 13:45:00,00021.6,00078.5,+0024.5,00067.1,00900.2,0000.00,0000094,00022.4,00002.2,0014.84,0000000,00000
2020-01-01 13:50:00,00021.8,00042.8,+0024.4,00068.0,00900.2,0000.00,0000094,00023.3,00002.4,0014.84,0000000,00000
2020-01-01 13:55:00,00022.0,00061.4,+0024.8,00068.6,00900.1,0000.00,0000094,00024.3,00001.8,0014.84,0000000,00000
2020-01-01 14:00:00,00022.0,00029.7,+0024.9,00067.9,00900.0,0000.00,0000094,00023.2,00001.6,0014.84,0000000,00000
2020-01-01 14:05:00,00022.1,00019.7,+0024.3,00068.6,00900.0,0000.00,0000094,00023.8,00001.8,0014.84,0000000,00000
2020-01-01 14:10:00,00021.9,00009.4,+0024.2,00068.2,00899.9,0000.00,0000094,00023.3,00002.0,0014.84,0000000,00000
2020-01-01 14:15:00,00022.3,00027.9,+0024.4,00068.2,00899.9,0000.00,0000094,00024.1,00002.1,0014.84,0000000,00000
2020-01-01 14:20:00,00021.9,00048.4,+0024.2,00068.1,00899.9,0000.00,0000094,00023.4,00002.3,0014.84,0000000,00000
2020-01-01 14:25:00,00005.9,00096.8,+0024.5,00067.9,00899.8,0000.00,0000094,00022.1,00048.2,0014.84,0000000,00000
2020-01-01 14:30:00,00013.7,00067.0,+0024.6,00067.0,00899.7,0000.00,0000094,00022.4,00062.1,0014.84,0000000,00000
2020-01-01 14:35:00,00021.4,00024.6,+0024.6,00067.2,00899.6,0000.00,0000094,00022.6,00001.5,0014.85,0000000,00000
2020-01-01 14:40:00,00021.8,00122.3,+0024.8,00067.9,00899.6,0000.00,0000094,00024.1,00002.1,0014.85,0000000,00000
2020-01-01 14:45:00,00022.0,00018.7,+0024.3,00068.9,00899.5,0000.00,0000094,00023.1,00002.2,0014.85,0000000,00000
2020-01-01 14:50:00,00022.0,00105.4,+0024.2,00070.0,00899.5,0000.00,0000094,00023.0,00088.4,0014.85,0000000,00000
2020-01-01 14:55:00,00022.2,00174.1,+0024.5,00068.2,00899.5,0000.00,0000094,00024.6,00002.3,0014.85,0000000,00000
2020-01-01 15:00:00,00022.1,00175.2,+0024.6,00066.3,00899.5,0000.00,0000094,00023.4,00001.8,0014.85,0000000,00000
2020-01-01 15:05:00,00022.4,00174.6,+0024.5,00066.6,00899.5,0000.00,0000094,00024.0,00001.6,0014.85,0000000,00000
2020-01-01 15:10:00,00022.3,00173.8,+0024.3,00067.4,00899.5,0000.00,0000094,00023.9,00001.7,0014.85,0000000,00000
2020-01-01 15:15:00,00022.3,00174.6,+0024.2,00068.0,00899.5,0000.00,0000094,00023.1,00002.1,0014.84,0000000,00000
2020-01-01 15:20:00,00022.3,00177.1,+0024.3,00068.1,00899.5,0000.00,0000094,00023.6,00001.2,0014.84,0000000,00000
2020-01-01 15:25:00,00021.7,00173.6,+0024.4,00068.3,00899.5,0000.00,0000094,00023.2,00008.8,0014.85,0000000,00000
2020-01-01 15:30:00,00022.5,00174.7,+0024.1,00069.5,00899.4,0000.00,0000094,00024.5,00001.6,0014.84,0000000,00000
2020-01-01 15:35:00,00022.3,00175.2,+0024.0,00069.7,00899.4,0000.00,0000094,00023.2,00001.3,0014.84,0000000,00000
2020-01-01 15:40:00,00022.6,00175.3,+0024.0,00070.5,00899.5,0000.00,0000094,00023.5,00001.2,0014.84,0000000,00000
2020-01-01 15:45:00,00022.2,00175.5,+0024.0,00071.7,00899.4,0000.00,0000094,00023.0,00001.3,0014.84,0000000,00000
2020-01-01 15:50:00,00022.2,00174.1,+0024.0,00071.5,00899.4,0000.00,0000094,00023.2,00001.8,0014.84,0000000,00000
2020-01-01 15:55:00,00022.0,00174.2,+0023.9,00071.0,00899.4,0000.00,0000094,00023.3,00001.5,0014.84,0000000,00000
2020-01-01 16:00:00,00022.4,00174.8,+0023.8,00071.0,00899.4,0000.00,0000094,00023.5,00001.4,0014.84,0000000,00000
2020-01-01 16:05:00,00022.1,00175.6,+0023.9,00071.0,00899.4,0000.00,0000094,00023.3,00001.1,0014.84,0000000,00000
2020-01-01 16:10:00,00022.0,00128.1,+0023.9,00071.1,00899.5,0000.00,0000094,00022.7,00033.7,0014.84,0000000,00000
2020-01-01 16:15:00,00022.0,00113.4,+0023.9,00071.3,00899.5,0000.00,0000094,00022.7,00001.2,0014.84,0000000,00000
2020-01-01 16:20:00,00021.7,00211.1,+0023.9,00070.8,00899.5,0000.00,0000094,00022.5,00001.3,0014.84,0000000,00000
2020-01-01 16:25:00,00022.0,00114.6,+0023.9,00071.3,00899.6,0000.00,0000094,00023.1,00001.2,0014.84,0000000,00000
2020-01-01 16:30:00,00022.0,00150.2,+0023.8,00071.0,00899.5,0000.00,0000094,00023.1,00001.0,0014.84,0000000,00000
2020-01-01 16:35:00,00022.3,00170.5,+0023.7,00071.3,00899.6,0000.00,0000094,00023.0,00001.1,0014.84,0000000,00000
2020-01-01 16:40:00,00022.4,00202.9,+0023.7,00071.1,00899.6,0000.00,0000094,00023.0,00001.3,0014.84,0000000,00000
2020-01-01 16:45:00,00022.4,00302.9,+0024.0,00071.3,00899.6,0000.00,0000094,00022.9,00000.7,0014.84,0000000,00000
2020-01-01 16:50:00,00022.1,00175.3,+0024.0,00071.1,00899.7,0000.00,0000094,00022.8,00001.1,0014.84,0000000,00000
2020-01-01 16:55:00,00022.1,00141.8,+0024.4,00070.3,00899.7,0000.00,0000094,00022.8,00001.1,0014.84,0000000,00000
2020-01-01 17:00:00,00022.3,00051.4,+0024.4,00069.4,00899.7,0000.00,0000094,00023.3,00002.0,0014.84,0000000,00000
2020-01-01 17:05:00,00021.8,00025.4,+0024.3,00069.5,00899.7,0000.00,0000094,00022.9,00001.2,0014.84,0000000,00000
2020-01-01 17:10:00,00021.7,00040.3,+0024.3,00069.0,00899.7,0000.00,0000094,00022.6,00001.8,0014.84,0000000,00000
2020-01-01 17:15:00,00021.8,00004.2,+0024.2,00069.5,00899.8,0000.00,0000094,00022.8,00001.2,0014.84,0000000,00000
2020-01-01 17:20:00,00021.8,00152.6,+0024.0,00070.3,00899.8,0000.00,0000094,00022.5,00001.2,0014.84,0000000,00000
2020-01-01 17:25:00,00021.6,00055.4,+0023.8,00069.6,00899.8,0000.00,0000094,00022.6,00001.6,0014.84,0000000,00000
2020-01-01 17:30:00,00021.7,00114.9,+0023.7,00070.2,00899.9,0000.00,0000094,00022.6,00001.6,0014.84,0000000,00000
2020-01-01 17:35:00,00021.8,00105.3,+0023.6,00070.4,00899.9,0000.00,0000094,00022.8,00001.8,0014.84,0000000,00000
2020-01-01 17:40:00,00022.0,00063.6,+0023.5,00071.1,00900.0,0000.00,0000094,00022.7,00001.4,0014.84,0000000,00000
2020-01-01 17:45:00,00022.1,00057.4,+0023.3,00072.2,00900.0,0000.00,0000094,00023.1,00001.2,0014.84,0000000,00000
2020-01-01 17:50:00,00021.9,00068.4,+0023.2,00073.1,00900.0,0000.00,0000094,00022.6,00001.6,0014.84,0000000,00000
2020-01-01 17:55:00,00021.8,00049.3,+0023.0,00074.1,00900.1,0000.00,0000094,00022.5,00001.4,0014.84,0000000,00000
2020-01-01 18:00:00,00021.8,00063.4,+0022.8,00075.0,00900.2,0000.00,0000094,00022.7,00001.5,0014.84,0000000,00000
2020-01-01 18:05:00,00022.4,00004.6,+0022.7,00076.4,00900.2,0000.00,0000094,00023.7,00002.6,0014.84,0000000,00000
2020-01-01 18:10:00,00022.2,00064.7,+0022.5,00077.8,00900.3,0000.00,0000094,00024.1,00062.9,0014.84,0000000,00000
2020-01-01 18:15:00,00022.0,00172.3,+0022.3,00079.6,00900.4,0000.00,0000094,00024.2,00002.9,0014.84,0000000,00000
2020-01-01 18:20:00,00022.0,00172.3,+0022.1,00081.0,00900.4,0000.00,0000094,00023.6,00002.0,0014.84,0000000,00000
2020-01-01 18:25:00,00021.9,00050.7,+0022.0,00081.9,00900.5,0000.00,0000094,00023.0,00052.7,0014.84,0000000,00000
2020-01-01 18:30:00,00021.9,00013.6,+0021.9,00082.0,00900.6,0000.00,0000094,00023.3,00002.7,0014.84,0000000,00000
2020-01-01 18:35:00,00022.0,00024.4,+0021.8,00082.8,00900.7,0000.00,0000094,00022.9,00001.2,0014.84,0000000,00000
2020-01-01 18:40:00,00022.1,00018.2,+0021.7,00083.0,00900.7,0000.00,0000094,00023.6,00002.0,0014.84,0000000,00000
2020-01-01 18:45:00,00022.1,00011.5,+0021.7,00083.0,00900.8,0000.00,0000094,00023.2,00002.3,0014.84,0000000,00000
2020-01-01 18:50:00,00021.9,00024.1,+0021.6,00083.0,00900.8,0000.00,0000094,00023.1,00002.2,0014.84,0000000,00000
2020-01-01 18:55:00,00022.2,00039.5,+0021.6,00083.0,00900.8,0000.00,0000094,00023.1,00001.1,0014.84,0000000,00000
2020-01-01 19:00:00,00022.3,00024.1,+0021.5,00083.0,00900.9,0000.00,0000094,00023.4,00001.9,0014.84,0000000,00000
2020-01-01 19:05:00,00022.2,00035.5,+0021.5,00083.0,00901.0,0000.00,0000094,00023.3,00002.0,0014.84,0000000,00000
2020-01-01 19:10:00,00022.2,00070.7,+0021.4,00083.5,00901.0,0000.00,0000094,00023.8,00001.6,0014.84,0000000,00000
2020-01-01 19:15:00,00022.4,00027.3,+0021.4,00083.7,00901.1,0000.00,0000094,00023.2,00001.9,0014.84,0000000,00000
2020-01-01 19:20:00,00022.4,00028.7,+0021.3,00083.3,00901.2,0000.00,0000094,00023.4,00001.8,0014.84,0000000,00000
2020-01-01 19:25:00,00021.7,00146.8,+0021.3,00083.5,00901.3,0000.00,0000094,00023.4,00050.5,0014.84,0000000,00000
2020-01-01 19:30:00,00021.8,00173.5,+0021.2,00084.0,00901.3,0000.00,0000094,00023.2,00001.5,0014.84,0000000,00000
2020-01-01 19:35:00,00021.7,00174.3,+0021.2,00084.0,00901.5,0000.00,0000094,00022.6,00001.6,0014.84,0000000,00000
2020-01-01 19:40:00,00021.6,00173.4,+0021.2,00084.0,00901.5,0000.00,0000094,00022.5,00002.1,0014.84,0000000,00000
2020-01-01 19:45:00,00021.7,00174.5,+0021.1,00084.2,00901.5,0000.00,0000094,00022.7,00001.4,0014.84,0000000,00000
2020-01-01 19:50:00,00021.8,00173.0,+0021.0,00085.0,00901.5,0000.00,0000094,00022.8,00001.8,0014.84,0000000,00000
2020-01-01 19:55:00,00021.7,00174.3,+0021.0,00085.0,00901.6,0000.00,0000094,00022.5,00001.4,0014.84,0000000,00000
2020-01-01 20:00:00,00022.0,00174.7,+0021.0,00085.0,00901.6,0000.00,0000094,00023.2,00001.2,0014.84,0000000,00000
2020-01-01 20:05:00,00021.9,00174.3,+0020.9,00085.3,00901.6,0000.00,0000094,00022.9,00001.6,0014.84,0000000,00000
2020-01-01 20:10:00,00022.2,00173.6,+0020.8,00085.4,00901.7,0000.00,0000094,00024.2,00002.0,0014.84,0000000,00000
2020-01-01 20:15:00,00022.0,00173.6,+0020.8,00086.0,00901.8,0000.00,0000094,00023.8,00001.7,0014.84,0000000,00000
2020-01-01 20:20:00,00022.0,00174.3,+0020.8,00086.0,00901.9,0000.00,0000094,00023.7,00001.5,0014.84,0000000,00000
2020-01-01 20:25:00,00005.1,00107.3,+0020.7,00086.4,00901.9,0000.00,0000094,00022.5,00034.2,0014.84,0000000,00000
2020-01-01 20:30:00,00002.0,00095.1,+0020.6,00087.0,00902.0,0000.00,0000094,00005.2,00016.5,0014.84,0000000,00000
2020-01-01 20:35:00,00002.0,00090.5,+0020.6,00087.0,00902.1,0000.00,0000094,00004.9,00016.5,0014.84,0000000,00000
2020-01-01 20:40:00,00001.5,00091.1,+0020.5,00087.6,00902.2,0000.00,0000094,00003.2,00017.7,0014.84,0000000,00000
2020-01-01 20:45:00,00001.5,00089.3,+0020.5,00088.0,00902.2,0000.00,0000094,00004.4,00014.6,0014.84,0000000,00000
2020-01-01 20:50:00,00001.6,00091.5,+0020.4,00088.0,00902.2,0000.00,0000094,00003.8,00020.4,0014.84,0000000,00000
2020-01-01 20:55:00,00002.0,00085.7,+0020.4,00088.0,00902.1,0000.00,0000094,00004.6,00013.6,0014.84,0000000,00000
2020-01-01 21:00:00,00002.2,00089.2,+0020.3,00088.0,00902.2,0000.00,0000094,00004.8,00017.3,0014.84,0000000,00000
2020-01-01 21:05:00,00001.6,00092.1,+0020.3,00088.0,00902.3,0000.00,0000094,00003.9,00021.8,0014.84,0000000,00000
2020-01-01 21:10:00,00001.6,00094.7,+0020.3,00087.6,00902.3,0000.00,0000094,00003.8,00022.2,0014.84,0000000,00000
2020-01-01 21:15:00,00002.0,00093.4,+0020.2,00088.0,00902.3,0000.00,0000094,00005.1,00014.7,0014.84,0000000,00000
2020-01-01 21:20:00,00001.3,00099.3,+0020.1,00088.0,00902.3,0000.00,0000094,00003.9,00018.9,0014.84,0000000,00000
2020-01-01 21:25:00,00001.5,00089.1,+0020.1,00088.0,00902.2,0000.00,0000094,00008.0,00017.8,0014.84,0000000,00000
2020-01-01 21:30:00,00001.5,00088.4,+0020.0,00088.6,00902.2,0000.00,0000094,00004.9,00018.3,0014.84,0000000,00000
2020-01-01 21:35:00,00001.8,00083.8,+0020.0,00088.2,00902.2,0000.00,0000094,00003.7,00013.8,0014.84,0000000,00000
2020-01-01 21:40:00,00001.7,00090.5,+0020.0,00088.3,00902.3,0000.00,0000094,00003.9,00019.1,0014.84,0000000,00000
2020-01-01 21:45:00,00001.4,00095.8,+0019.9,00088.9,00902.3,0000.00,0000094,00004.1,00016.6,0014.84,0000000,00000
2020-01-01 21:50:00,00001.5,00089.8,+0019.9,00089.0,00902.4,0000.00,0000094,00003.3,00018.0,0014.83,0000000,00000
2020-01-01 21:55:00,00001.4,00083.5,+0019.8,00089.0,00902.3,0000.00,0000094,00003.4,00020.8,0014.84,0000000,00000
2020-01-01 22:00:00,00001.9,00097.3,+0019.8,00089.3,00902.3,0000.00,0000094,00004.3,00024.8,0014.83,0000000,00000
2020-01-01 22:05:00,00001.3,00092.5,+0019.9,00089.8,00902.3,0000.00,0000094,00003.5,00021.1,0014.84,0000000,00000
2020-01-01 22:10:00,00001.8,00095.7,+0019.8,00090.0,00902.2,0000.00,0000094,00003.6,00016.9,0014.84,0000000,00000
2020-01-01 22:15:00,00001.8,00096.2,+0019.8,00090.0,00902.2,0000.00,0000094,00003.9,00022.4,0014.84,0000000,00000
2020-01-01 22:20:00,00001.5,00093.3,+0019.8,00090.0,00902.2,0000.00,0000094,00003.6,00020.7,0014.84,0000000,00000
2020-01-01 22:25:00,00001.9,00096.0,+0019.7,00090.0,00902.3,0000.00,0000094,00008.1,00017.3,0014.84,0000000,00000
2020-01-01 22:30:00,00001.7,00093.2,+0019.7,00090.0,00902.3,0000.00,0000094,00003.3,00019.0,0014.84,0000000,00000
2020-01-01 22:35:00,00001.7,00097.3,+0019.6,00091.0,00902.3,0000.00,0000094,00003.8,00020.3,0014.84,0000000,00000
2020-01-01 22:40:00,00001.8,00100.0,+0019.6,00091.0,00902.3,0000.00,0000094,00006.5,00021.6,0014.84,0000000,00000
2020-01-01 22:45:00,00001.8,00092.5,+0019.6,00091.0,00902.3,0000.00,0000094,00004.2,00023.1,0014.83,0000000,00000
2020-01-01 22:50:00,00001.7,00092.2,+0019.5,00091.0,00902.3,0000.00,0000094,00004.3,00015.5,0014.84,0000000,00000
2020-01-01 22:55:00,00001.8,00097.0,+0019.5,00091.0,00902.2,0000.00,0000094,00003.9,00018.1,0014.83,0000000,00000
2020-01-01 23:00:00,00001.4,00099.2,+0019.5,00091.8,00902.1,0000.00,0000094,00003.0,00021.2,0014.84,0000000,00000
2020-01-01 23:05:00,00001.6,00098.2,+0019.4,00092.0,00902.1,0000.00,0000094,00003.4,00017.3,0014.83,0000000,00000
2020-01-01 23:10:00,00001.1,00092.1,+0019.5,00092.0,00902.1,0000.00,0000094,00002.5,00019.2,0014.84,0000000,00000
2020-01-01 23:15:00,00002.1,00105.7,+0019.5,00091.6,00902.1,0000.00,0000094,00004.8,00027.9,0014.84,0000000,00000
2020-01-01 23:20:00,00002.2,00105.1,+0019.5,00091.0,00902.1,0000.00,0000094,00004.9,00020.3,0014.84,0000000,00000
2020-01-01 23:25:00,00002.7,00106.9,+0019.5,00091.0,00902.1,0000.00,0000094,00015.4,00021.5,0014.84,0000000,00000
2020-01-01 23:30:00,00002.3,00103.6,+0019.5,00091.0,00902.1,0000.00,0000094,00004.8,00019.5,0014.84,0000000,00000
2020-01-01 23:35:00,00002.2,00101.7,+0019.5,00091.0,00902.0,0000.00,0000094,00005.4,00019.2,0014.84,0000000,00000
2020-01-01 23:40:00,00001.7,00100.4,+0019.5,00091.6,00902.0,0000.00,0000094,00003.8,00018.9,0014.84,0000000,00000
2020-01-01 23:45:00,00001.4,00094.0,+0019.4,00092.0,00901.9,0000.00,0000094,00003.9,00016.0,0014.84,0000000,00000
2020-01-01 23:50:00,00001.6,00092.1,+0019.4,00092.0,00901.9,0000.00,0000094,00003.6,00016.6,0014.84,0000000,00000
2020-01-01 23:55:00,00001.7,00094.7,+0019.4,00092.0,00901.9,0000.00,0000094,00004.0,00016.4,0014.84,0000000,00000
2020-01-02 00:00:00,00001.7,00090.2,+0019.4,00092.0,00901.8,0000.00,0000094,00004.7,00019.8,0014.84,0000000,00000
2020-01-02 00:05:00,00001.8,00101.8,+0019.4,00092.0,00901.8,0000.00,0000094,00004.1,00022.9,0014.84,0000000,00000
2020-01-02 00:10:00,00002.1,00088.1,+0019.4,00092.0,00901.7,0000.00,0000094,00004.9,00016.8,0014.84,0000000,00000
2020-01-02 00:15:00,00002.2,00099.8,+0019.4,00092.0,00901.7,0000.00,0000094,00005.9,00020.8,0014.84,0000000,00000
2020-01-02 00:20:00,00002.1,00093.6,+0019.4,00092.0,00901.7,0000.00,0000094,00004.2,00018.8,0014.84,0000000,00000
2020-01-02 00:25:00,00002.4,00084.6,+0019.4,00092.0,00901.7,0000.00,0000094,00017.0,00020.1,0014.84,0000000,00000
2020-01-02 00:30:00,00002.2,00094.7,+0019.3,00092.0,00901.7,0000.00,0000094,00005.0,00019.0,0014.84,0000000,00000
